Id,start,end,type,departement
414806,1983,1983,Object,Drawings and Prints
711626,1977,1977,Object,Drawings and Prints
322112,1886,1886,Object,Ancient Near Eastern Art
16071,1950,1950,Object,The American Wing
7877,1972,1972,Object,The American Wing
170574,2009,2009,Object,Costume Institute
217053,1909,1909,Object,European Sculpture and Decorative Arts
104072,1941,1941,Object,Costume Institute
377695,1941,1941,Object,Drawings and Prints
708774,1963,1963,Object,Drawings and Prints
205743,1974,1974,Object,European Sculpture and Decorative Arts
413334,1963,1963,Object,Drawings and Prints
55275,1922,1922,Object,Asian Art
14870,1994,1994,Object,The American Wing
362922,1934,1934,Object,Drawings and Prints
71466,1920,1920,Object,Asian Art
334437,1986,1986,Object,Drawings and Prints
313309,1979,1979,Object,"Arts of Africa, Oceania, and the Americas"
741909,1948,1948,Object,Islamic Art
272030,1996,1996,Object,Photographs
495608,2008,2008,Object,Modern and Contemporary Art
789454,1922,1922,Object,Drawings and Prints
488178,1945,1945,Object,Modern and Contemporary Art
70610,1977,1977,Object,Asian Art
785389,1963,1963,Object,Drawings and Prints
556271,1927,1927,Object,Egyptian Art
252782,1926,1926,Object,Greek and Roman Art
245621,1891,1891,Object,Greek and Roman Art
336470,1956,1956,Object,Drawings and Prints
555914,1925,1925,Object,Egyptian Art
250956,1920,1920,Object,Greek and Roman Art
670302,2011,2011,Object,Greek and Roman Art
435730,1929,1929,Object,European Paintings
211026,1950,1950,Object,European Sculpture and Decorative Arts
14157,1978,1978,Object,The American Wing
366778,1962,1962,Object,Drawings and Prints
211231,1908,1908,Object,European Sculpture and Decorative Arts
210103,2000,2000,Object,European Sculpture and Decorative Arts
43817,1902,1902,Object,Asian Art
252633,1926,1926,Object,Greek and Roman Art
360224,1932,1932,Object,Drawings and Prints
259959,1971,1971,Object,Photographs
502964,1889,1889,Object,Musical Instruments
68746,1930,1930,Object,Asian Art
316989,1994,1994,Object,"Arts of Africa, Oceania, and the Americas"
10991,1954,1954,Object,The American Wing
345240,1917,1917,Object,Drawings and Prints
14211,2015,2015,Object,The American Wing
217692,1909,1909,Object,European Sculpture and Decorative Arts
114733,1951,1951,Object,Costume Institute
117486,1978,1978,Object,Costume Institute
33913,1929,1929,Object,Arms and Armor
193944,1917,1917,Object,European Sculpture and Decorative Arts
447991,1927,1927,Object,Islamic Art
57437,1919,1919,Object,Asian Art
244686,1874,1874,Object,Greek and Roman Art
25424,1904,1904,Object,Arms and Armor
35269,1946,1946,Object,Arms and Armor
10328,1899,1899,Object,The American Wing
570567,1910,1910,Object,Egyptian Art
288380,1982,1982,Object,Photographs
248137,1909,1909,Object,Greek and Roman Art
689994,1963,1963,Object,Drawings and Prints
247524,1906,1906,Object,Greek and Roman Art
105164,1976,1976,Object,Costume Institute
416064,1926,1926,Object,Drawings and Prints
272848,1994,1994,Object,Photographs
667999,1951,1951,Object,Drawings and Prints
31437,1936,1936,Object,Arms and Armor
353148,1930,1930,Object,Drawings and Prints
444864,1899,1899,Object,Islamic Art
483845,1984,1984,Object,Modern and Contemporary Art
555124,1904,1904,Object,Egyptian Art
269902,1957,1957,Object,Photographs
636875,1963,1963,Object,Drawings and Prints
693239,2011,2011,Object,Greek and Roman Art
406370,1963,1963,Object,Drawings and Prints
713404,2011,2011,Object,Greek and Roman Art
116827,1960,1960,Object,Costume Institute
252748,1926,1926,Object,Greek and Roman Art
828202,2020,2020,Object,Modern and Contemporary Art
35915,2012,2012,Object,Arms and Armor
310475,1978,1978,Object,"Arts of Africa, Oceania, and the Americas"
711922,2017,2017,Object,"Arts of Africa, Oceania, and the Americas"
285174,2003,2003,Object,Photographs
46192,1909,1909,Object,Asian Art
436693,1932,1932,Object,European Paintings
646163,1942,1942,Object,Drawings and Prints
691740,2011,2011,Object,Greek and Roman Art
694456,2015,2015,Object,Drawings and Prints
352253,1929,1929,Object,Drawings and Prints
745084,2011,2011,Object,Greek and Roman Art
188837,1903,1903,Object,European Sculpture and Decorative Arts
643516,1963,1963,Object,Drawings and Prints
839649,1953,1953,Object,Drawings and Prints
245498,1887,1887,Object,Greek and Roman Art
15383,1992,1992,Object,The American Wing
767999,1986,1986,Object,Drawings and Prints
667918,1951,1951,Object,Drawings and Prints
416720,1961,1961,Object,Drawings and Prints
170045,2009,2009,Object,Costume Institute
397860,1921,1921,Object,Drawings and Prints
849660,1918,1918,Object,Drawings and Prints
61291,1967,1967,Object,Asian Art
777064,1963,1963,Object,Drawings and Prints
545247,1922,1922,Object,Egyptian Art
656639,1950,1950,Object,Drawings and Prints
249113,1916,1916,Object,Greek and Roman Art
361895,1941,1941,Object,Drawings and Prints
375175,1943,1943,Object,Drawings and Prints
419851,1917,1917,Object,Drawings and Prints
266007,1988,1988,Object,Photographs
411991,1961,1961,Object,Drawings and Prints
377973,1994,1994,Object,Drawings and Prints
426777,1963,1963,Object,Drawings and Prints
436034,1982,1982,Object,European Paintings
284079,1981,1981,Object,Photographs
462949,1906,1906,Object,Medieval Art
158003,2009,2009,Object,Costume Institute
546279,1917,1917,Object,Egyptian Art
102518,1936,1936,Object,Costume Institute
27897,1936,1936,Object,Arms and Armor
52279,1975,1975,Object,Asian Art
746614,1944,1944,Object,Drawings and Prints
7418,1930,1930,Object,The American Wing
741880,1948,1948,Object,Islamic Art
255994,1991,1991,Object,Greek and Roman Art
367362,1947,1947,Object,Drawings and Prints
426248,1963,1963,Object,Drawings and Prints
236947,1914,1914,Object,European Sculpture and Decorative Arts
561582,1915,1915,Object,Egyptian Art
39800,1939,1939,Object,Asian Art
506083,1990,1990,Object,Musical Instruments
337806,1988,1988,Object,Drawings and Prints
244737,1874,1874,Object,Greek and Roman Art
22476,1914,1914,Object,Arms and Armor
759741,2011,2011,Object,Greek and Roman Art
404458,1957,1957,Object,Drawings and Prints
275118,1994,1994,Object,Photographs
776265,2011,2011,Object,Greek and Roman Art
468632,1964,1964,Object,Medieval Art
200625,1949,1949,Object,European Sculpture and Decorative Arts
96791,1974,1974,Object,Costume Institute
857705,1926,1926,Object,Drawings and Prints
822758,1948,1948,Object,Drawings and Prints
286670,2005,2005,Object,Photographs
339409,1937,1937,Object,Drawings and Prints
111,1941,1941,Object,The American Wing
502871,1889,1889,Object,Musical Instruments
762348,1963,1963,Object,Drawings and Prints
347073,1983,1983,Object,Drawings and Prints
676420,1963,1963,Object,Drawings and Prints
287058,2005,2005,Object,Photographs
288615,2005,2005,Object,Photographs
4319,1949,1949,Object,The American Wing
385910,1956,1956,Object,Drawings and Prints
59817,1881,1881,Object,Asian Art
15322,1992,1992,Object,The American Wing
349197,1925,1925,Object,Drawings and Prints
55401,1959,1959,Object,Asian Art
643535,1963,1963,Object,Drawings and Prints
326016,1970,1970,Object,Ancient Near Eastern Art
656167,1963,1963,Object,Drawings and Prints
310531,1978,1978,Object,"Arts of Africa, Oceania, and the Americas"
11313,1874,1874,Object,The American Wing
10810,1967,1967,Object,The American Wing
888316,1963,1963,Object,Drawings and Prints
54849,1914,1914,Object,Asian Art
29243,1942,1942,Object,Arms and Armor
384564,1917,1917,Object,Drawings and Prints
402057,1935,1935,Object,Drawings and Prints
717220,1963,1963,Object,Drawings and Prints
773174,1951,1951,Object,Drawings and Prints
156786,2009,2009,Object,Costume Institute
394047,1937,1937,Object,Drawings and Prints
456175,1910,1910,Object,Islamic Art
658652,1963,1963,Object,Drawings and Prints
157673,2009,2009,Object,Costume Institute
623348,1925,1925,Object,Egyptian Art
713940,2011,2011,Object,Greek and Roman Art
782061,2018,2018,Object,Photographs
185987,1881,1881,Object,European Sculpture and Decorative Arts
504766,1889,1889,Object,Musical Instruments
31847,1936,1936,Object,Arms and Armor
31884,1936,1936,Object,Arms and Armor
8252,1910,1910,Object,The American Wing
745829,1959,1959,Object,Drawings and Prints
11321,1874,1874,Object,The American Wing
376086,2007,2007,Object,Drawings and Prints
206131,1974,1974,Object,European Sculpture and Decorative Arts
306908,2005,2005,Object,Photographs
49948,1998,1998,Object,Asian Art
285270,2003,2003,Object,Photographs
66885,1896,1896,Object,Asian Art
685438,1970,1970,Object,Photographs
706947,2019,2019,Object,Asian Art
291200,2007,2007,Object,Photographs
93687,1999,1999,Object,Costume Institute
698553,1921,1921,Object,Drawings and Prints
821989,1963,1963,Object,Drawings and Prints
213451,1908,1908,Object,European Sculpture and Decorative Arts
51945,2001,2001,Object,Asian Art
638184,1951,1951,Object,Drawings and Prints
323268,1936,1936,Object,Ancient Near Eastern Art
223787,1936,1936,Object,European Sculpture and Decorative Arts
306870,2005,2005,Object,Photographs
249365,1917,1917,Object,Greek and Roman Art
661765,1937,1937,Object,Drawings and Prints
253798,1941,1941,Object,Greek and Roman Art
387919,1954,1954,Object,Drawings and Prints
688242,2015,2015,Object,Islamic Art
625123,1963,1963,Object,Drawings and Prints
740724,1948,1948,Object,Islamic Art
322765,1932,1932,Object,Ancient Near Eastern Art
668446,2011,2011,Object,Greek and Roman Art
378827,1923,1923,Object,Drawings and Prints
269154,1947,1947,Object,Photographs
279730,2021,2021,Object,Photographs
559088,1911,1911,Object,Egyptian Art
774864,2018,2018,Object,Photographs
760405,1959,1959,Object,Drawings and Prints
460767,1975,1975,Object,Robert Lehman Collection
337577,1999,1999,Object,Drawings and Prints
110399,1983,1983,Object,Costume Institute
192487,1913,1913,Object,European Sculpture and Decorative Arts
92141,1982,1982,Object,Costume Institute
173558,2009,2009,Object,Costume Institute
629576,1923,1923,Object,Drawings and Prints
650815,1963,1963,Object,Drawings and Prints
432964,1933,1933,Object,Drawings and Prints
492651,1986,1986,Object,Modern and Contemporary Art
55284,1922,1922,Object,Asian Art
174969,2009,2009,Object,Costume Institute
457672,1939,1939,Object,Islamic Art
49312,2002,2002,Object,Asian Art
336929,1966,1966,Object,Drawings and Prints
82005,2000,2000,Object,Costume Institute
710049,1978,1978,Object,Drawings and Prints
44428,1994,1994,Object,Asian Art
194480,1917,1917,Object,European Sculpture and Decorative Arts
310544,1978,1978,Object,"Arts of Africa, Oceania, and the Americas"
717488,1946,1946,Object,Drawings and Prints
116468,1938,1938,Object,Costume Institute
214344,1908,1908,Object,European Sculpture and Decorative Arts
192317,1913,1913,Object,European Sculpture and Decorative Arts
170469,2009,2009,Object,Costume Institute
338916,1962,1962,Object,Drawings and Prints
254382,1941,1941,Object,Greek and Roman Art
255612,1977,1977,Object,Greek and Roman Art
46527,1914,1914,Object,Asian Art
376089,2007,2007,Object,Drawings and Prints
317381,1994,1994,Object,"Arts of Africa, Oceania, and the Americas"
763340,1923,1923,Object,Drawings and Prints
661346,1963,1963,Object,Drawings and Prints
347920,1975,1975,Object,Drawings and Prints
223763,1936,1936,Object,European Sculpture and Decorative Arts
70583,1975,1975,Object,Asian Art
210899,2001,2001,Object,European Sculpture and Decorative Arts
40508,1973,1973,Object,Asian Art
718476,2016,2016,Object,Drawings and Prints
715386,1963,1963,Object,Drawings and Prints
683419,2011,2011,Object,Greek and Roman Art
400124,1951,1951,Object,Drawings and Prints
107817,1951,1951,Object,Costume Institute
354810,1946,1946,Object,Drawings and Prints
738510,1946,1946,Object,Drawings and Prints
748902,1944,1944,Object,Drawings and Prints
635867,1963,1963,Object,Drawings and Prints
443427,1889,1889,Object,Islamic Art
288717,2007,2007,Object,Photographs
28367,1943,1943,Object,Arms and Armor
354256,1950,1950,Object,Drawings and Prints
291802,2015,2015,Object,Photographs
205211,1970,1970,Object,European Sculpture and Decorative Arts
665782,1952,1952,Object,Drawings and Prints
310488,1978,1978,Object,"Arts of Africa, Oceania, and the Americas"
211518,1998,1998,Object,The American Wing
788336,1959,1959,Object,Drawings and Prints
699305,2011,2011,Object,Greek and Roman Art
339672,1961,1961,Object,Drawings and Prints
443378,1889,1889,Object,Islamic Art
834166,2019,2019,Object,Drawings and Prints
365571,1965,1965,Object,Drawings and Prints
70463,1967,1967,Object,Asian Art
629655,1963,1963,Object,Drawings and Prints
641195,1924,1924,Object,Drawings and Prints
659446,2014,2014,Object,Costume Institute
8280,1945,1945,Object,The American Wing
35643,2008,2008,Object,Arms and Armor
553999,1926,1926,Object,Egyptian Art
3862,1924,1924,Object,The American Wing
90384,1938,1938,Object,Costume Institute
715429,1953,1953,Object,Drawings and Prints
650726,1963,1963,Object,Drawings and Prints
335833,1970,1970,Object,Drawings and Prints
559618,1923,1923,Object,Egyptian Art
638331,1932,1932,Object,Drawings and Prints
313773,1979,1979,Object,"Arts of Africa, Oceania, and the Americas"
48564,1914,1914,Object,Asian Art
555820,1904,1904,Object,Egyptian Art
489689,1968,1968,Object,Modern and Contemporary Art
188389,1898,1898,Object,European Sculpture and Decorative Arts
228092,1957,1957,Object,European Sculpture and Decorative Arts
898114,2023,2023,Object,Costume Institute
450879,1948,1948,Object,Islamic Art
420444,2014,2014,Object,Drawings and Prints
48733,1893,1893,Object,Asian Art
262535,1979,1979,Object,Photographs
444159,1890,1890,Object,Islamic Art
435956,1949,1949,Object,European Paintings
266138,1989,1989,Object,Photographs
48273,1879,1879,Object,Asian Art
37732,1986,1986,Object,Asian Art
490195,2006,2006,Object,Modern and Contemporary Art
123156,1939,1939,Object,Costume Institute
554790,1910,1910,Object,Egyptian Art
432235,1966,1966,Object,Drawings and Prints
362545,1968,1968,Object,Drawings and Prints
55595,1960,1960,Object,Asian Art
694193,1928,1928,Object,Medieval Art
358074,1967,1967,Object,Drawings and Prints
775183,2018,2018,Object,Photographs
384937,1981,1981,Object,Drawings and Prints
702903,2016,2016,Object,The American Wing
716083,1963,1963,Object,Drawings and Prints
463353,1910,1910,Object,Medieval Art
546722,1915,1915,Object,Egyptian Art
363555,1966,1966,Object,Drawings and Prints
491038,1943,1943,Object,Modern and Contemporary Art
685946,1970,1970,Object,Photographs
30915,1936,1936,Object,Arms and Armor
192007,1912,1912,Object,European Sculpture and Decorative Arts
417078,1917,1917,Object,Drawings and Prints
248270,1910,1910,Object,Greek and Roman Art
545027,2002,2002,Object,Egyptian Art
850723,2018,2018,Object,Modern and Contemporary Art
891211,1963,1963,Object,Drawings and Prints
424119,1924,1924,Object,Drawings and Prints
264589,1985,1985,Object,Photographs
648281,1965,1965,Object,Drawings and Prints
819456,2018,2018,Object,Drawings and Prints
379795,1923,1923,Object,Drawings and Prints
83235,1953,1953,Object,Costume Institute
654175,1963,1963,Object,Drawings and Prints
187865,1894,1894,Object,European Sculpture and Decorative Arts
857003,2021,2021,Object,Drawings and Prints
122645,1964,1964,Object,Costume Institute
268470,1937,1937,Object,Photographs
829474,1927,1927,Object,Drawings and Prints
450591,1945,1945,Object,Islamic Art
500949,1889,1889,Object,Musical Instruments
655875,1958,1958,Object,Drawings and Prints
789265,1959,1959,Object,Drawings and Prints
5093,1883,1883,Object,The American Wing
267397,1996,1996,Object,Photographs
693917,1963,1963,Object,Drawings and Prints
353340,1917,1917,Object,Drawings and Prints
676968,2014,2014,Object,Drawings and Prints
362201,1963,1963,Object,Drawings and Prints
737881,1957,1957,Object,Drawings and Prints
356904,1970,1970,Object,Drawings and Prints
223111,1936,1936,Object,European Sculpture and Decorative Arts
347939,1917,1917,Object,Drawings and Prints
835220,1958,1958,Object,Drawings and Prints
766477,1917,1917,Object,Drawings and Prints
405369,1963,1963,Object,Drawings and Prints
275174,1994,1994,Object,Photographs
194674,1921,1921,Object,European Sculpture and Decorative Arts
